intake_date,animal_id,intake_type,intake_subtype,outcome_date,outcome_type,primary_breed,secondary_breed,years_old,months_old,OutcomeGroup,Breed,PitBullType,PitBullExpanded,AKC,AKC_Extended,KennelCardBreed,LOS,AgeGroup
3/28/13,A260348,OWNER SURR,FIELD,4/9/13,EUTH,PIT BULL,MIX,1,6,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
4/4/13,A260888,STRAY,FIELD,4/16/13,EUTH,PIT BULL, ,2,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
4/6/13,A258869,OWNER SURR,FIELD,4/18/13,EUTH,PIT BULL, ,2,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
4/8/13,A261682,STRAY,OTC,4/20/13,DIED,PIT BULL,MIX,0,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Puppy (0-4mo)
4/12/13,A261600,STRAY,FIELD,4/24/13,EUTH,PIT BULL,MIX,0,6,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
4/24/13,A262602,CONFISCATE,CRUELTY,5/6/13,ADOPTION,PIT BULL, ,2,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
4/27/13,A262942,STRAY,FIELD,5/9/13,EUTH,PIT BULL,MIX,1,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
5/2/13,A263347,STRAY,FIELD,5/14/13,ADOPTION,PIT BULL, ,2,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
5/2/13,A263337,OWNER SURR,OTC,5/14/13,EUTH,PIT BULL, ,3,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
5/17/13,A264664,STRAY,FIELD,5/29/13,ADOPTION,PIT BULL, ,4,6,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
5/20/13,A264919,STRAY,FIELD,6/1/13,ADOPTION,PIT BULL,LABRADOR RETR,0,6,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
5/23/13,A265311,STRAY,FIELD,6/4/13,EUTH,PIT BULL,MIX,3,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
5/25/13,A265491,STRAY,OTC,6/6/13,ADOPTION,PIT BULL,MIX,1,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
5/30/13,A265925,STRAY,FIELD,6/11/13,EUTH,PIT BULL, ,2,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
6/1/13,A163714,CONFISCATE,BITE,6/13/13,RTO,PIT BULL, ,6,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
6/5/13,A266493,STRAY,OTC,6/17/13,ADOPTION,PIT BULL,MIX,0,10,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
6/13/13,A267227,CONFISCATE,BITE,6/25/13,EUTH,PIT BULL,MIX,2,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
6/15/13,A267438,STRAY,FIELD,6/27/13,RESCUE,PIT BULL, ,5,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
6/16/13,A267474,STRAY,FIELD,6/28/13,ADOPTION,PIT BULL, ,4,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
6/19/13,A264553,STRAY,OTC,7/1/13,RESCUE,PIT BULL,MIX,4,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
6/20/13,A262410,OWNER SURR,FIELD,7/2/13,RESCUE,PIT BULL,MIX,4,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
6/20/13,A267954,OWNER SURR,FIELD,7/2/13,RESCUE,PIT BULL,MIX,3,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
6/20/13,A262419,OWNER SURR,FIELD,7/2/13,RESCUE,PIT BULL, ,2,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
6/20/13,A262424,OWNER SURR,FIELD,7/2/13,RESCUE,PIT BULL,MIX,4,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
6/28/13,A268764,STRAY,FIELD,7/10/13,EUTH,PIT BULL,MIX,2,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
6/28/13,A268748,STRAY,OTC,7/10/13,RTO,PIT BULL, ,0,9,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
6/30/13,A268889,STRAY,FIELD,7/12/13,EUTH,PIT BULL,MIX,2,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
7/4/13,A269250,STRAY,FIELD,7/16/13,EUTH,PIT BULL, ,2,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
7/7/13,A269435,STRAY,FIELD,7/19/13,ADOPTION,PIT BULL,MIX,0,8,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
7/10/13,A243343,OWNER SURR,FIELD,7/22/13,EUTH,PIT BULL,MIX,1,4,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
7/10/13,A269702,STRAY,FIELD,7/22/13,EUTH,PIT BULL,MIX,1,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
7/14/13,A270122,OWNER SURR,FIELD,7/26/13,EUTH,PIT BULL, ,0,9,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
7/18/13,A270522,STRAY,FIELD,7/30/13,EUTH,PIT BULL,MIX,2,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
7/19/13,A270674,STRAY,FIELD,7/31/13,EUTH,PIT BULL,MIX,1,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
7/30/13,A271528,OWNER SURR,OTC,8/11/13,EUTH,PIT BULL,MIX,3,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
8/1/13,A271701,STRAY,OTC,8/13/13,EUTH,PIT BULL,MIX,1,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
8/8/13,A240128,OWNER SURR,FIELD,8/20/13,ADOPTION,PIT BULL,MIX,1,6,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
8/14/13,A272532,STRAY,FIELD,8/26/13,EUTH,PIT BULL,MIX,1,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
8/20/13,A273177,OWNER SURR,OTC,9/1/13,EUTH,PIT BULL,MIX,4,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
8/20/13,A273201,STRAY,FIELD,9/1/13,EUTH,PIT BULL,MIX,1,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
8/23/13,A273474,STRAY,OTC,9/4/13,ADOPTION,PIT BULL, ,0,6,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
8/28/13,A273757,STRAY,FIELD,9/9/13,EUTH,PIT BULL, ,3,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
8/28/13,A273822,STRAY,FIELD,9/9/13,RESCUE,PIT BULL, ,0,5,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
9/1/13,A274110,STRAY,FIELD,9/13/13,ADOPTION,PIT BULL, ,1,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
9/2/13,A274128,STRAY,FIELD,9/14/13,EUTH,PIT BULL, ,1,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
9/5/13,A274310,OWNER SURR,OTC,9/17/13,ADOPTION,PIT BULL,MIX,0,7,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
9/6/13,A274442,STRAY,FIELD,9/18/13,ADOPTION,PIT BULL, ,0,7,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
9/7/13,A274510,OWNER SURR,OTC,9/19/13,ADOPTION,PIT BULL,MIX,2,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
9/7/13,A274512,OWNER SURR,OTC,9/19/13,ADOPTION,PIT BULL, ,2,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
9/7/13,A274522,STRAY,FIELD,9/19/13,RESCUE,PIT BULL,MIX,0,10,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
9/7/13,A274550,STRAY,FIELD,9/19/13,RESCUE,PIT BULL, ,4,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
9/7/13,A274507,STRAY,OTC,9/19/13,RESCUE,PIT BULL, ,2,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
9/12/13,A272848,STRAY,OTC,9/24/13,RESCUE,PIT BULL, ,2,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
9/29/13,A276217,CONFISCATE,DANGER IN,10/11/13,RTO,PIT BULL,MIX,1,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
9/29/13,A276216,CONFISCATE,DANGER IN,10/11/13,RTO,PIT BULL,MIX,2,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
10/3/13,A245965,OWNER SURR,FIELD,10/15/13,EUTH,PIT BULL,MIX,1,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
10/3/13,A276582,OWNER SURR,FIELD,10/15/13,EUTH,PIT BULL,GERM SHEPHERD,5,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
10/3/13,A276584,OWNER SURR,FIELD,10/15/13,EUTH,PIT BULL, ,1,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
10/3/13,A276591,STRAY,FIELD,10/15/13,EUTH,PIT BULL, ,2,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
10/3/13,A276602,STRAY,OTC,10/15/13,EUTH,PIT BULL, ,1,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
10/3/13,A276609,STRAY,OTC,10/15/13,EUTH,PIT BULL,MIX,1,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
10/3/13,A276588,STRAY,FIELD,10/15/13,EUTH,PIT BULL,MIX,2,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
10/13/13,A277309,STRAY,FIELD,10/25/13,ADOPTION,PIT BULL,MIX,4,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
10/16/13,A277620,STRAY,FIELD,10/28/13,EUTH,PIT BULL, ,2,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
10/16/13,A277585,STRAY,OTC,10/28/13,EUTH,PIT BULL,LABRADOR RETR,1,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
11/8/13,A277501,RETURN,OTC,11/20/13,ADOPTION,PIT BULL,MIX,2,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
11/14/13,A279714,STRAY,FIELD,11/26/13,ADOPTION,PIT BULL,MIX,1,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
11/15/13,A279741,STRAY,FIELD,11/27/13,ADOPTION,PIT BULL,MIX,1,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
11/15/13,A279788,STRAY,FIELD,11/27/13,FOSTER,PIT BULL, ,2,6,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
11/20/13,A280143,STRAY,FIELD,12/2/13,EUTH,PIT BULL, ,2,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
11/20/13,A280146,STRAY,FIELD,12/2/13,EUTH,PIT BULL, ,3,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
11/24/13,A280341,STRAY,FIELD,12/6/13,EUTH,PIT BULL,GERM SHEPHERD,1,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
11/24/13,A280362,STRAY,FIELD,12/6/13,RESCUE,PIT BULL,MIX,1,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
11/27/13,A280533,STRAY,FIELD,12/9/13,EUTH,PIT BULL, ,1,7,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
11/27/13,A280539,STRAY,OTC,12/9/13,EUTH,PIT BULL,MIX,1,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
11/27/13,A280590,STRAY,FIELD,12/9/13,EUTH,PIT BULL, ,2,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
11/30/13,A280615,STRAY,OTC,12/12/13,FOSTER,PIT BULL,LABRADOR RETR,2,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
12/5/13,A280979,OWNER SURR,OTC,12/17/13,EUTH,PIT BULL,LABRADOR RETR,0,9,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
12/5/13,A280991,STRAY,OTC,12/17/13,EUTH,PIT BULL, ,3,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
12/5/13,A280950,STRAY,FIELD,12/17/13,EUTH,PIT BULL, ,1,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
12/21/13,A282013,STRAY,OTC,1/2/14,FOSTER,PIT BULL,MIX,1,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
12/26/13,A282230,OWNER SURR,FIELD,1/7/14,EUTH,PIT BULL, ,3,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
12/27/13,A282255,STRAY,FIELD,1/8/14,FOSTER,PIT BULL,MIX,0,7,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
1/12/14,A283295,STRAY,FIELD,1/24/14,ADOPTION,PIT BULL,MIX,3,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
1/12/14,A283285,STRAY,OTC,1/24/14,FOSTER,PIT BULL,MIX,3,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adult (1-7yr)
1/15/14,A283537,OWNER SURR,OTC,1/27/14,EUTH,PIT BULL,MIX,1,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
1/16/14,A283673,STRAY,FIELD,1/28/14,RESCUE,PIT BULL, ,1,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
1/18/14,A274127,OWNER SURR,FIELD,1/30/14,ADOPTION,PIT BULL, ,1,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,12,Adolescent (5-12mo)
2/15/13,A257262,STRAY,FIELD,2/26/13,ADOPTION,PIT BULL, ,0,8,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adolescent (5-12mo)
2/16/13,A257320,OWNER SURR,FIELD,2/27/13,EUTH,PIT BULL, ,0,4,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Puppy (0-4mo)
2/21/13,A257715,CONFISCATE,POLICE,3/4/13,ADOPTION,PIT BULL, ,11,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Senior (8+yr)
3/1/13,A258264,STRAY,FIELD,3/12/13,ADOPTION,PIT BULL,BOXER,1,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adolescent (5-12mo)
3/3/13,A258411,STRAY,FIELD,3/14/13,RESCUE,PIT BULL, ,2,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adult (1-7yr)
3/29/13,A260409,STRAY,OTC,4/9/13,EUTH,PIT BULL, ,3,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adult (1-7yr)
4/5/13,A260982,CONFISCATE,BITE,4/16/13,EUTH,PIT BULL, ,5,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adult (1-7yr)
4/5/13,A261037,STRAY,FIELD,4/16/13,EUTH,PIT BULL,MIX,2,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adult (1-7yr)
4/11/13,A261445,STRAY,FIELD,4/22/13,ADOPTION,PIT BULL, ,1,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adolescent (5-12mo)
4/18/13,A262083,CONFISCATE,CRUELTY,4/29/13,ADOPTION,PIT BULL, ,0,7,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adolescent (5-12mo)
4/30/13,A263157,STRAY,OTC,5/11/13,RESCUE,PIT BULL,MIX,1,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adolescent (5-12mo)
5/4/13,A263560,STRAY,FIELD,5/15/13,ADOPTION,PIT BULL,MIX,0,5,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adolescent (5-12mo)
5/10/13,A264097,STRAY,OTC,5/21/13,EUTH,PIT BULL, ,1,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adolescent (5-12mo)
5/18/13,A264803,STRAY,FIELD,5/29/13,ADOPTION,PIT BULL, ,1,5,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adult (1-7yr)
5/24/13,A265405,OWNER SURR,OTC,6/4/13,ADOPTION,PIT BULL,MIX,0,8,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adolescent (5-12mo)
5/24/13,A265394,STRAY,OTC,6/4/13,EUTH,PIT BULL, ,3,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adult (1-7yr)
5/25/13,A265472,STRAY,FIELD,6/5/13,RESCUE,PIT BULL, ,0,6,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adolescent (5-12mo)
5/26/13,A265539,STRAY,FIELD,6/6/13,EUTH,PIT BULL,MIX,2,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adult (1-7yr)
5/30/13,A265885,STRAY,OTC,6/10/13,ADOPTION,PIT BULL,LABRADOR RETR,0,3,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Puppy (0-4mo)
5/30/13,A265865,STRAY,OTC,6/10/13,RESCUE,PIT BULL, ,1,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adolescent (5-12mo)
5/31/13,A265985,STRAY,OTC,6/11/13,EUTH,PIT BULL,MIX,5,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adult (1-7yr)
6/7/13,A266690,STRAY,FIELD,6/18/13,ADOPTION,PIT BULL, ,2,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adult (1-7yr)
6/8/13,A266739,STRAY,FIELD,6/19/13,ADOPTION,PIT BULL, ,0,6,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adolescent (5-12mo)
6/9/13,A262991,CONFISCATE,CRUELTY,6/20/13,ADOPTION,PIT BULL,MIX,0,2.5,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Puppy (0-4mo)
6/20/13,A262420,OWNER SURR,FIELD,7/1/13,ADOPTION,PIT BULL, ,1,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adolescent (5-12mo)
6/22/13,A268148,STRAY,OTC,7/3/13,ADOPTION,PIT BULL, ,2,0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adult (1-7yr)
6/29/13,A268812,OWNER SURR,OTC,7/10/13,EUTH,PIT BULL, ,1,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adolescent (5-12mo)
7/3/13,A269229,STRAY,OTC,7/14/13,EUTH,PIT BULL, ,2,0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,With Breed,11,Adult (1-7yr)
